Price,Close
Ticker,BBRI.JK
Date,
2025-12-05,3303.990478515625
2025-12-08,3322.094482421875
2025-12-09,3331.146484375
2025-12-10,3313.042236328125
2025-12-11,3276.834228515625
2025-12-12,3285.88623046875
2025-12-15,3421.66650390625
2025-12-16,3340.1982421875
2025-12-17,3394.510498046875
2025-12-18,3421.66650390625
2025-12-19,3412.61474609375
2025-12-22,3403.562744140625
2025-12-23,3412.61474609375
2025-12-24,3412.61474609375
2025-12-29,3421.66650390625
2025-12-30,3437.6337890625
