ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-20,3412.4216916673954,3233.1053692899823,3631.9851941245315,3412.4216916673954,3412.4216916673954,25.212489402004163,25.212489402004163,25.212489402004163,25.212489402004163,25.212489402004163,25.212489402004163,0.0,0.0,0.0,3437.6341810693993
2025-01-21,3409.653038258165,3265.1880932982695,3653.4750824056077,3409.653038258165,3409.653038258165,31.29181505736807,31.29181505736807,31.29181505736807,31.29181505736807,31.29181505736807,31.29181505736807,0.0,0.0,0.0,3440.9448533155332
2025-01-22,3406.884384848935,3266.3615702637,3653.9150338402983,3406.884384848935,3406.884384848935,42.91285219144429,42.91285219144429,42.91285219144429,42.91285219144429,42.91285219144429,42.91285219144429,0.0,0.0,0.0,3449.7972370403795
2025-01-23,3404.115731439705,3246.8311145941743,3645.74741664871,3404.115731439705,3404.115731439705,38.9521182336386,38.9521182336386,38.9521182336386,38.9521182336386,38.9521182336386,38.9521182336386,0.0,0.0,0.0,3443.0678496733435
2025-01-24,3401.3470780304756,3248.8305716107852,3628.609250347829,3401.3470780304756,3401.3470780304756,30.476032828726346,30.476032828726346,30.476032828726346,30.476032828726346,30.476032828726346,30.476032828726346,0.0,0.0,0.0,3431.8231108592017
2025-01-30,3384.7351575750968,3221.9240726154417,3614.816874336504,3384.7351575750968,3384.7351575750968,38.95211823366355,38.95211823366355,38.95211823366355,38.95211823366355,38.95211823366355,38.95211823366355,0.0,0.0,0.0,3423.68727580876
2025-01-31,3381.966504165867,3223.303428626216,3594.382250480898,3381.966504165867,3381.966504165867,30.47603282899983,30.47603282899983,30.47603282899983,30.47603282899983,30.47603282899983,30.47603282899983,0.0,0.0,0.0,3412.4425369948667
2025-02-03,3373.6605439381774,3213.426816647184,3606.6704150326755,3373.6605439381774,3373.6605439381774,25.212489402078493,25.212489402078493,25.212489402078493,25.212489402078493,25.212489402078493,25.212489402078493,0.0,0.0,0.0,3398.873033340256
2025-02-04,3370.8918905289474,3208.143477119579,3588.2415218107767,3370.8918905289474,3370.8918905289474,31.291815057391243,31.291815057391243,31.291815057391243,31.291815057391243,31.291815057391243,31.291815057391243,0.0,0.0,0.0,3402.183705586339
2025-02-05,3368.1239609509103,3229.10692385856,3600.554577354539,3368.1239609509103,3368.1239609509103,42.91285219143081,42.91285219143081,42.91285219143081,42.91285219143081,42.91285219143081,42.91285219143081,0.0,0.0,0.0,3411.036813142341
2025-02-06,3365.3560313728735,3222.806645707289,3589.33801156403,3365.3560313728735,3365.3560313728735,38.9521182336885,38.9521182336885,38.9521182336885,38.9521182336885,38.9521182336885,38.9521182336885,0.0,0.0,0.0,3404.308149606562
2025-02-07,3362.5881017948363,3202.1081568844247,3601.7411612811416,3362.5881017948363,3362.5881017948363,30.476032828999323,30.476032828999323,30.476032828999323,30.476032828999323,30.476032828999323,30.476032828999323,0.0,0.0,0.0,3393.064134623836
2025-02-10,3354.2843130607257,3191.0143626515055,3567.6358731414357,3354.2843130607257,3354.2843130607257,25.212489402158365,25.212489402158365,25.212489402158365,25.212489402158365,25.212489402158365,25.212489402158365,0.0,0.0,0.0,3379.4968024628843
2025-02-11,3351.516383482689,3176.9277747822416,3582.4240354012086,3351.516383482689,3351.516383482689,31.29181505731906,31.29181505731906,31.29181505731906,31.29181505731906,31.29181505731906,31.29181505731906,0.0,0.0,0.0,3382.808198540008
2025-02-12,3348.748453904652,3194.3052091141717,3585.080156951836,3348.748453904652,3348.748453904652,42.91285219143524,42.91285219143524,42.91285219143524,42.91285219143524,42.91285219143524,42.91285219143524,0.0,0.0,0.0,3391.661306096087
2025-02-13,3345.980524326615,3204.3559494716355,3569.1384912742988,3345.980524326615,3345.980524326615,38.9521182336681,38.9521182336681,38.9521182336681,38.9521182336681,38.9521182336681,38.9521182336681,0.0,0.0,0.0,3384.932642560283
2025-02-14,3343.212594748578,3174.294748888855,3560.936540988236,3343.212594748578,3343.212594748578,30.476032828915468,30.476032828915468,30.476032828915468,30.476032828915468,30.476032828915468,30.476032828915468,0.0,0.0,0.0,3373.688627577493
2025-02-17,3334.9088060144672,3154.9870849230124,3541.300457478211,3334.9088060144672,3334.9088060144672,25.21248940223822,25.21248940223822,25.21248940223822,25.21248940223822,25.21248940223822,25.21248940223822,0.0,0.0,0.0,3360.1212954167054
2025-02-18,3332.14087643643,3173.3846499444458,3569.6473205819116,3332.14087643643,3332.14087643643,31.29181505734349,31.29181505734349,31.29181505734349,31.29181505734349,31.29181505734349,31.29181505734349,0.0,0.0,0.0,3363.4326914937737
2025-02-19,3329.3729468583933,3176.2396191595885,3562.1392678397356,3329.3729468583933,3329.3729468583933,42.912852191438006,42.912852191438006,42.912852191438006,42.912852191438006,42.912852191438006,42.912852191438006,0.0,0.0,0.0,3372.2857990498314
2025-02-20,3326.605017280356,3170.7265283094175,3552.828201149289,3326.605017280356,3326.605017280356,38.95211823373839,38.95211823373839,38.95211823373839,38.95211823373839,38.95211823373839,38.95211823373839,0.0,0.0,0.0,3365.5571355140946
2025-02-21,3323.8370877023194,3163.0672818280423,3548.5064575658243,3323.8370877023194,3323.8370877023194,30.476032829105595,30.476032829105595,30.476032829105595,30.476032829105595,30.476032829105595,30.476032829105595,0.0,0.0,0.0,3354.313120531425
2025-02-24,3315.533298968209,3154.677808917674,3547.426823817506,3315.533298968209,3315.533298968209,25.212489402232688,25.212489402232688,25.212489402232688,25.212489402232688,25.212489402232688,25.212489402232688,0.0,0.0,0.0,3340.7457883704415
2025-02-25,3312.7653693901716,3137.5451332547946,3538.5513101686824,3312.7653693901716,3312.7653693901716,31.29181505731961,31.29181505731961,31.29181505731961,31.29181505731961,31.29181505731961,31.29181505731961,0.0,0.0,0.0,3344.057184447491
2025-02-26,3309.997439812135,3152.2399533382118,3546.2628727560295,3309.997439812135,3309.997439812135,42.91285219144081,42.91285219144081,42.91285219144081,42.91285219144081,42.91285219144081,42.91285219144081,0.0,0.0,0.0,3352.9102920035757
2025-02-27,3310.560160702088,3157.312109134084,3546.835718057142,3310.560160702088,3310.560160702088,38.95211823363745,38.95211823363745,38.95211823363745,38.95211823363745,38.95211823363745,38.95211823363745,0.0,0.0,0.0,3349.5122789357256
2025-02-28,3311.1228815920417,3138.218914525424,3523.198147657451,3311.1228815920417,3311.1228815920417,30.47603282902174,30.47603282902174,30.47603282902174,30.47603282902174,30.47603282902174,30.47603282902174,0.0,0.0,0.0,3341.5989144210635
2025-03-03,3312.811044261902,3148.97483896339,3530.120396302824,3312.811044261902,3312.811044261902,25.21248940206518,25.21248940206518,25.21248940206518,25.21248940206518,25.21248940206518,25.21248940206518,0.0,0.0,0.0,3338.0235336639676
2025-03-04,3313.373765151856,3151.202894002208,3552.9113760375894,3313.373765151856,3313.373765151856,31.29181505736667,31.29181505736667,31.29181505736667,31.29181505736667,31.29181505736667,31.29181505736667,0.0,0.0,0.0,3344.6655802092228
2025-03-05,3313.9364860418095,3157.201816692457,3559.0105437352163,3313.9364860418095,3313.9364860418095,42.91285219144687,42.91285219144687,42.91285219144687,42.91285219144687,42.91285219144687,42.91285219144687,0.0,0.0,0.0,3356.8493382332563
2025-03-06,3314.4992069317627,3163.7395343811527,3553.966579366203,3314.4992069317627,3314.4992069317627,38.9521182336624,38.9521182336624,38.9521182336624,38.9521182336624,38.9521182336624,38.9521182336624,0.0,0.0,0.0,3353.4513251654253
2025-03-07,3315.0619278217164,3150.6777814765364,3539.0212379912205,3315.0619278217164,3315.0619278217164,30.476032829021232,30.476032829021232,30.476032829021232,30.476032829021232,30.476032829021232,30.476032829021232,0.0,0.0,0.0,3345.5379606507377
2025-03-10,3316.7500904915764,3149.4405130058894,3529.0289395536447,3316.7500904915764,3316.7500904915764,25.21248940205964,25.21248940205964,25.21248940205964,25.21248940205964,25.21248940205964,25.21248940205964,0.0,0.0,0.0,3341.962579893636
2025-03-11,3317.31281138153,3157.802318732586,3542.1482563836257,3317.31281138153,3317.31281138153,31.291815057342784,31.291815057342784,31.291815057342784,31.291815057342784,31.291815057342784,31.291815057342784,0.0,0.0,0.0,3348.604626438873
2025-03-12,3317.8755322714833,3162.639984919978,3548.937018340726,3317.8755322714833,3317.8755322714833,42.912852191449666,42.912852191449666,42.912852191449666,42.912852191449666,42.912852191449666,42.912852191449666,0.0,0.0,0.0,3360.7883844629328
2025-03-13,3318.438253161437,3160.0069601840587,3551.6520399210876,3318.438253161437,3318.438253161437,38.952118233642004,38.952118233642004,38.952118233642004,38.952118233642004,38.952118233642004,38.952118233642004,0.0,0.0,0.0,3357.390371395079
2025-03-14,3319.00097405139,3153.3261672083795,3545.235579069919,3319.00097405139,3319.00097405139,30.476032828937377,30.476032828937377,30.476032828937377,30.476032828937377,30.476032828937377,30.476032828937377,0.0,0.0,0.0,3349.4770068803273
2025-03-17,3320.6891367212506,3151.3827923106896,3526.659821586516,3320.6891367212506,3320.6891367212506,25.212489402224914,25.212489402224914,25.212489402224914,25.212489402224914,25.212489402224914,25.212489402224914,0.0,0.0,0.0,3345.9016261234756
2025-03-18,3321.2518576112043,3159.8519644226662,3537.3782624458636,3321.2518576112043,3321.2518576112043,31.291815057367224,31.291815057367224,31.291815057367224,31.291815057367224,31.291815057367224,31.291815057367224,0.0,0.0,0.0,3352.5436726685716
2025-03-19,3321.814578501157,3171.1350850583776,3537.9034881350753,3321.814578501157,3321.814578501157,42.91285219145409,42.91285219145409,42.91285219145409,42.91285219145409,42.91285219145409,42.91285219145409,0.0,0.0,0.0,3364.727430692611
2025-03-20,3324.3414107694643,3171.9277107825533,3568.0830716647615,3324.3414107694643,3324.3414107694643,38.95211823363175,38.95211823363175,38.95211823363175,38.95211823363175,38.95211823363175,38.95211823363175,0.0,0.0,0.0,3363.293529003096
2025-03-21,3326.8682430377717,3154.172742826179,3548.5596767988154,3326.8682430377717,3326.8682430377717,30.47603282893687,30.47603282893687,30.47603282893687,30.47603282893687,30.47603282893687,30.47603282893687,0.0,0.0,0.0,3357.3442758667084
2025-03-24,3334.448739842694,3179.6138145055525,3559.048916086558,3334.448739842694,3334.448739842694,25.212489402219365,25.212489402219365,25.212489402219365,25.212489402219365,25.212489402219365,25.212489402219365,0.0,0.0,0.0,3359.6612292449136
2025-03-25,3336.9755721110014,3177.803789908513,3557.262952367524,3336.9755721110014,3336.9755721110014,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,31.291815057343356,0.0,0.0,0.0,3368.2673871683446
2025-03-26,3339.5024043793087,3182.503832556852,3572.270248911914,3339.5024043793087,3339.5024043793087,42.912852191436194,42.912852191436194,42.912852191436194,42.912852191436194,42.912852191436194,42.912852191436194,0.0,0.0,0.0,3382.415256570745
2025-03-27,3342.029236647616,3179.1617889255986,3577.520654880882,3342.029236647616,3342.029236647616,38.95211823365669,38.95211823365669,38.95211823365669,38.95211823365669,38.95211823365669,38.95211823365669,0.0,0.0,0.0,3380.9813548812726
2025-04-08,3372.351223867305,3220.774994896833,3599.328964170536,3372.351223867305,3372.351223867305,31.291815057295597,31.291815057295597,31.291815057295597,31.291815057295597,31.291815057295597,31.291815057295597,0.0,0.0,0.0,3403.6430389246007
2025-04-09,3374.878056135613,3224.4045880416356,3617.8973944002387,3374.878056135613,3374.878056135613,42.9128521914434,42.9128521914434,42.9128521914434,42.9128521914434,42.9128521914434,42.9128521914434,0.0,0.0,0.0,3417.7909083270565
2025-04-10,3377.4048884039203,3230.7046426111942,3600.538267575074,3377.4048884039203,3377.4048884039203,38.95211823366124,38.95211823366124,38.95211823366124,38.95211823366124,38.95211823366124,38.95211823366124,0.0,0.0,0.0,3416.3570066375814
2025-04-11,3379.9317206722276,3209.098137789224,3602.8196298917974,3379.9317206722276,3379.9317206722276,30.476032829042644,30.476032829042644,30.476032829042644,30.476032829042644,30.476032829042644,30.476032829042644,0.0,0.0,0.0,3410.4077535012702
2025-04-14,3387.5122174771495,3210.868798517188,3596.1179249271563,3387.5122174771495,3387.5122174771495,25.212489402126188,25.212489402126188,25.212489402126188,25.212489402126188,25.212489402126188,25.212489402126188,0.0,0.0,0.0,3412.724706879276
2025-04-15,3390.0390497454573,3210.3511476019435,3617.415405968153,3390.0390497454573,3390.0390497454573,31.29181505732004,31.29181505732004,31.29181505732004,31.29181505732004,31.29181505732004,31.29181505732004,0.0,0.0,0.0,3421.3308648027773
2025-04-16,3392.5658820137646,3247.8458169696937,3613.7223746477544,3392.5658820137646,3392.5658820137646,42.91285219142714,42.91285219142714,42.91285219142714,42.91285219142714,42.91285219142714,42.91285219142714,0.0,0.0,0.0,3435.478734205192
2025-04-17,3395.092714282072,3258.0946449996404,3629.3650037675347,3395.092714282072,3395.092714282072,38.952118233640846,38.952118233640846,38.952118233640846,38.952118233640846,38.952118233640846,38.952118233640846,0.0,0.0,0.0,3434.0448325157126
2025-04-21,3405.200043355302,3244.321175632034,3638.960517331242,3405.200043355302,3405.200043355302,25.212489402120646,25.212489402120646,25.212489402120646,25.212489402120646,25.212489402120646,25.212489402120646,0.0,0.0,0.0,3430.412532757423
2025-04-22,3407.7268756364833,3252.4622556657573,3627.7121515968815,3407.7268756364833,3407.7268756364833,31.291815057367078,31.291815057367078,31.291815057367078,31.291815057367078,31.291815057367078,31.291815057367078,0.0,0.0,0.0,3439.01869069385
2025-04-23,3410.253707917665,3246.6388788817867,3656.1617433924184,3410.253707917665,3410.253707917665,42.912852191429934,42.912852191429934,42.912852191429934,42.912852191429934,42.912852191429934,42.912852191429934,0.0,0.0,0.0,3453.166560109095
2025-04-24,3412.780540198846,3280.720395085588,3663.6429295897815,3412.780540198846,3412.780540198846,38.952118233665786,38.952118233665786,38.952118233665786,38.952118233665786,38.952118233665786,38.952118233665786,0.0,0.0,0.0,3451.732658432512
2025-04-25,3415.307372480028,3245.7505917954054,3633.4863862840134,3415.307372480028,3415.307372480028,30.476032828874924,30.476032828874924,30.476032828874924,30.476032828874924,30.476032828874924,30.476032828874924,0.0,0.0,0.0,3445.7834053089027
2025-04-28,3422.8878693235724,3256.359117186184,3636.347771390766,3422.8878693235724,3422.8878693235724,25.212489402115104,25.212489402115104,25.212489402115104,25.212489402115104,25.212489402115104,25.212489402115104,0.0,0.0,0.0,3448.1003587256873
2025-04-29,3425.4147016047536,3265.7324567432147,3644.816877335042,3425.4147016047536,3425.4147016047536,31.2918150573432,31.2918150573432,31.2918150573432,31.2918150573432,31.2918150573432,31.2918150573432,0.0,0.0,0.0,3456.706516662097
2025-04-30,3427.941533885935,3282.6637628012113,3657.952681027802,3427.941533885935,3427.941533885935,42.912852191436,42.912852191436,42.912852191436,42.912852191436,42.912852191436,42.912852191436,0.0,0.0,0.0,3470.8543860773707
2025-05-02,3432.9951984482977,3274.170057721831,3648.410525515784,3432.9951984482977,3432.9951984482977,30.476032828874413,30.476032828874413,30.476032828874413,30.476032828874413,30.476032828874413,30.476032828874413,0.0,0.0,0.0,3463.471231277172
2025-05-05,3440.575695291842,3290.325538308972,3654.745913024336,3440.575695291842,3440.575695291842,25.212489402194972,25.212489402194972,25.212489402194972,25.212489402194972,25.212489402194972,25.212489402194972,0.0,0.0,0.0,3465.7881846940368
2025-05-06,3443.102527573024,3280.4988060421565,3664.634412683071,3443.102527573024,3443.102527573024,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,31.29181505731934,0.0,0.0,0.0,3474.394342630343
2025-05-07,3445.6293598542047,3314.519171093753,3662.5015489603393,3445.6293598542047,3445.6293598542047,42.912852191438795,42.912852191438795,42.912852191438795,42.912852191438795,42.912852191438795,42.912852191438795,0.0,0.0,0.0,3488.5422120456437
2025-05-08,3448.156192135387,3283.185993471675,3686.9887338254803,3448.156192135387,3448.156192135387,38.95211823363514,38.95211823363514,38.95211823363514,38.95211823363514,38.95211823363514,38.95211823363514,0.0,0.0,0.0,3487.108310369022
2025-05-09,3450.683024416568,3285.438366740753,3663.6131469065776,3450.683024416568,3450.683024416568,30.47603282887391,30.47603282887391,30.47603282887391,30.47603282887391,30.47603282887391,30.47603282887391,0.0,0.0,0.0,3481.159057245442
2025-05-14,3463.317185822475,3317.5799739862473,3709.657441728004,3463.317185822475,3463.317185822475,42.91285219144322,42.91285219144322,42.91285219144322,42.91285219144322,42.91285219144322,42.91285219144322,0.0,0.0,0.0,3506.230038013918
2025-05-15,3465.8440181036563,3316.3220647592643,3696.0181755053004,3465.8440181036563,3465.8440181036563,38.95211823361474,38.95211823361474,38.95211823361474,38.95211823361474,38.95211823361474,38.95211823361474,0.0,0.0,0.0,3504.796136337271
2025-05-16,3467.433879305959,3301.2724893299724,3682.708371955906,3467.433879305959,3467.433879305959,30.47603282879005,30.47603282879005,30.47603282879005,30.47603282879005,30.47603282879005,30.47603282879005,0.0,0.0,0.0,3497.9099121347494
2025-05-19,3472.203462912867,3315.5460445343233,3681.3644827394273,3472.203462912867,3472.203462912867,25.212489402021923,25.212489402021923,25.212489402021923,25.212489402021923,25.212489402021923,25.212489402021923,0.0,0.0,0.0,3497.415952314889
2025-05-20,3473.7933241151695,3304.9239589826975,3693.1250567714987,3473.7933241151695,3473.7933241151695,31.291815057342507,31.291815057342507,31.291815057342507,31.291815057342507,31.291815057342507,31.291815057342507,0.0,0.0,0.0,3505.085139172512
2025-05-21,3475.3831853174725,3316.9653136095667,3700.301393354132,3475.3831853174725,3475.3831853174725,42.91285219144601,42.91285219144601,42.91285219144601,42.91285219144601,42.91285219144601,42.91285219144601,0.0,0.0,0.0,3518.2960375089183
2025-05-22,3476.973046519775,3323.704878250426,3716.3614615785777,3476.973046519775,3476.973046519775,38.95211823368504,38.95211823368504,38.95211823368504,38.95211823368504,38.95211823368504,38.95211823368504,0.0,0.0,0.0,3515.92516475346
2025-05-23,3478.5629077220774,3309.0765826778274,3710.7096963498166,3478.5629077220774,3478.5629077220774,30.476032828706188,30.476032828706188,30.476032828706188,30.476032828706188,30.476032828706188,30.476032828706188,0.0,0.0,0.0,3509.0389405507835
2025-05-26,3483.3324913289857,3315.075128024328,3700.4693211357585,3483.3324913289857,3483.3324913289857,25.21248940201639,25.21248940201639,25.21248940201639,25.21248940201639,25.21248940201639,25.21248940201639,0.0,0.0,0.0,3508.544980731002
2025-05-27,3484.9223525312877,3316.686362647711,3703.3146730216877,3484.9223525312877,3484.9223525312877,31.291815057366943,31.291815057366943,31.291815057366943,31.291815057366943,31.291815057366943,31.291815057366943,0.0,0.0,0.0,3516.2141675886546
2025-05-28,3486.51221373359,3339.585144685718,3705.8014891317735,3486.51221373359,3486.51221373359,42.912852191450426,42.912852191450426,42.912852191450426,42.912852191450426,42.912852191450426,42.912852191450426,0.0,0.0,0.0,3529.4250659250406
2025-06-02,3494.4615197451035,3321.001748263275,3698.3852394155983,3494.4615197451035,3494.4615197451035,25.212489402181653,25.212489402181653,25.212489402181653,25.212489402181653,25.212489402181653,25.212489402181653,0.0,0.0,0.0,3519.6740091472852
2025-06-03,3496.0513809474064,3340.2509684013567,3735.7088145419943,3496.0513809474064,3496.0513809474064,31.291815057294755,31.291815057294755,31.291815057294755,31.291815057294755,31.291815057294755,31.291815057294755,0.0,0.0,0.0,3527.343196004701
2025-06-04,3497.641242149709,3337.8792019173384,3729.2854043508655,3497.641242149709,3497.641242149709,42.912852191432535,42.912852191432535,42.912852191432535,42.912852191432535,42.912852191432535,42.912852191432535,0.0,0.0,0.0,3540.5540943411415
2025-06-05,3499.2311033520114,3348.923759178633,3722.098259981836,3499.2311033520114,3499.2311033520114,38.95211823368958,38.95211823368958,38.95211823368958,38.95211823368958,38.95211823368958,38.95211823368958,0.0,0.0,0.0,3538.1832215857007
2025-06-10,3507.1804093635246,3357.5866837130825,3739.207800660637,3507.1804093635246,3507.1804093635246,31.291815057319194,31.291815057319194,31.291815057319194,31.291815057319194,31.291815057319194,31.291815057319194,0.0,0.0,0.0,3538.4722244208438
2025-06-11,3508.770270565827,3361.4582282497017,3735.907400005178,3508.770270565827,3508.770270565827,42.91285219143696,42.91285219143696,42.91285219143696,42.91285219143696,42.91285219143696,42.91285219143696,0.0,0.0,0.0,3551.683122757264
2025-06-12,3510.3601317681296,3364.572925299967,3738.3399106854854,3510.3601317681296,3510.3601317681296,38.95211823366918,38.95211823366918,38.95211823366918,38.95211823366918,38.95211823366918,38.95211823366918,0.0,0.0,0.0,3549.312250001799
2025-06-13,3510.2422985437033,3335.1088845490963,3733.2152832497113,3510.2422985437033,3510.2422985437033,30.476032828811956,30.476032828811956,30.476032828811956,30.476032828811956,30.476032828811956,30.476032828811956,0.0,0.0,0.0,3540.7183313725154
2025-06-16,3509.8887988704246,3346.3665014049734,3730.4891032544624,3509.8887988704246,3509.8887988704246,25.212489402008597,25.212489402008597,25.212489402008597,25.212489402008597,25.212489402008597,25.212489402008597,0.0,0.0,0.0,3535.101288272433
2025-06-17,3509.770965645998,3346.851635179317,3732.268579988094,3509.770965645998,3509.770965645998,31.291815057343634,31.291815057343634,31.291815057343634,31.291815057343634,31.291815057343634,31.291815057343634,0.0,0.0,0.0,3541.0627807033416
2025-06-18,3509.6531324215716,3354.4554794333926,3743.03581296725,3509.6531324215716,3509.6531324215716,42.91285219143975,42.91285219143975,42.91285219143975,42.91285219143975,42.91285219143975,42.91285219143975,0.0,0.0,0.0,3552.5659846130116
2025-06-19,3509.535299197146,3353.9150728378454,3738.128787956534,3509.535299197146,3509.535299197146,38.95211823369414,38.95211823369414,38.95211823369414,38.95211823369414,38.95211823369414,38.95211823369414,0.0,0.0,0.0,3548.4874174308397
2025-06-20,3509.4174659727196,3351.08342999889,3736.731854730314,3509.4174659727196,3509.4174659727196,30.47603282916881,30.47603282916881,30.47603282916881,30.47603282916881,30.47603282916881,30.47603282916881,0.0,0.0,0.0,3539.893498801888
2025-06-23,3509.063966299441,3339.16918637805,3722.661432479345,3509.063966299441,3509.063966299441,25.212489402003065,25.212489402003065,25.212489402003065,25.212489402003065,25.212489402003065,25.212489402003065,0.0,0.0,0.0,3534.276455701444
2025-06-24,3508.946133075014,3340.507998126404,3736.4022364132434,3508.946133075014,3508.946133075014,31.29181505731975,31.29181505731975,31.29181505731975,31.29181505731975,31.29181505731975,31.29181505731975,0.0,0.0,0.0,3540.2379481323337
2025-06-25,3508.828299850588,3356.7959344919454,3738.7851607458942,3508.828299850588,3508.828299850588,42.91285219144581,42.91285219144581,42.91285219144581,42.91285219144581,42.91285219144581,42.91285219144581,0.0,0.0,0.0,3551.7411520420337
2025-06-26,3508.7104666261616,3362.6937447665214,3740.3655544378335,3508.7104666261616,3508.7104666261616,38.95211823363854,38.95211823363854,38.95211823363854,38.95211823363854,38.95211823363854,38.95211823363854,0.0,0.0,0.0,3547.6625848598
2025-06-30,3508.239133728456,3347.386005918821,3719.489261364407,3508.239133728456,3508.239133728456,25.21248940208293,25.21248940208293,25.21248940208293,25.21248940208293,25.21248940208293,25.21248940208293,0.0,0.0,0.0,3533.4516231305392
2025-07-01,3508.1213005040304,3348.727782702599,3726.375399482846,3508.1213005040304,3508.1213005040304,31.29181505741511,31.29181505741511,31.29181505741511,31.29181505741511,31.29181505741511,31.29181505741511,0.0,0.0,0.0,3539.4131155614455
2025-07-02,3508.003467279604,3364.287039924619,3753.2904929429105,3508.003467279604,3508.003467279604,42.912852191448614,42.912852191448614,42.912852191448614,42.912852191448614,42.912852191448614,42.912852191448614,0.0,0.0,0.0,3550.9163194710527
2025-07-03,3507.885634055178,3362.4335570911508,3735.6925279730976,3507.885634055178,3507.885634055178,38.95211823370882,38.95211823370882,38.95211823370882,38.95211823370882,38.95211823370882,38.95211823370882,0.0,0.0,0.0,3546.837752288887
2025-07-04,3507.7678008307516,3348.221732240608,3724.5100934149004,3507.7678008307516,3507.7678008307516,30.47603282900108,30.47603282900108,30.47603282900108,30.47603282900108,30.47603282900108,30.47603282900108,0.0,0.0,0.0,3538.243833659753
2025-07-07,3507.414297154453,3359.0494484449473,3731.144376158005,3507.414297154453,3507.414297154453,25.212489402162806,25.212489402162806,25.212489402162806,25.212489402162806,25.212489402162806,25.212489402162806,0.0,0.0,0.0,3532.6267865566156
2025-07-08,3507.296462595687,3343.498204210719,3731.4614867015125,3507.296462595687,3507.296462595687,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,31.291815057342927,0.0,0.0,0.0,3538.5882776530298
2025-07-09,3507.1786280369206,3347.2675104930354,3737.1858613908817,3507.1786280369206,3507.1786280369206,42.91285219145139,42.91285219145139,42.91285219145139,42.91285219145139,42.91285219145139,42.91285219145139,0.0,0.0,0.0,3550.091480228372
2025-07-10,3507.060793478154,3353.059441448784,3738.3714292878176,3507.060793478154,3507.060793478154,38.95211823368843,38.95211823368843,38.95211823368843,38.95211823368843,38.95211823368843,38.95211823368843,0.0,0.0,0.0,3546.0129117118427
2025-07-11,3506.9429589193883,3341.5126281728744,3729.3097548207215,3506.9429589193883,3506.9429589193883,30.476032828917223,30.476032828917223,30.476032828917223,30.476032828917223,30.476032828917223,30.476032828917223,0.0,0.0,0.0,3537.4189917483054
2025-07-14,3506.5894552430896,3325.4593487993197,3718.4311535436036,3506.5894552430896,3506.5894552430896,25.212489402242667,25.212489402242667,25.212489402242667,25.212489402242667,25.212489402242667,25.212489402242667,0.0,0.0,0.0,3531.8019446453322
2025-07-15,3506.4716206843236,3349.42205880582,3731.2586025265337,3506.4716206843236,3506.4716206843236,31.29181505736735,31.29181505736735,31.29181505736735,31.29181505736735,31.29181505736735,31.29181505736735,0.0,0.0,0.0,3537.763435741691
2025-07-16,3506.3537861255572,3356.321649665051,3741.8037519264085,3506.3537861255572,3506.3537861255572,42.912852191455826,42.912852191455826,42.912852191455826,42.912852191455826,42.912852191455826,42.912852191455826,0.0,0.0,0.0,3549.266638317013
2025-07-17,3506.2359515667913,3351.0479983325235,3741.0090495888326,3506.2359515667913,3506.2359515667913,38.95211823363284,38.95211823363284,38.95211823363284,38.95211823363284,38.95211823363284,38.95211823363284,0.0,0.0,0.0,3545.1880698004243
2025-07-18,3506.118117008025,3325.854845274043,3729.3651615734434,3506.118117008025,3506.118117008025,30.476032828833365,30.476032828833365,30.476032828833365,30.476032828833365,30.476032828833365,30.476032828833365,0.0,0.0,0.0,3536.5941498368584
2025-07-21,3505.764613331727,3321.1385186235157,3723.5331462510267,3505.764613331727,3505.764613331727,25.212489402237125,25.212489402237125,25.212489402237125,25.212489402237125,25.212489402237125,25.212489402237125,0.0,0.0,0.0,3530.9771027339643
2025-07-22,3505.6467787729607,3350.113494414713,3730.3400282730813,3505.6467787729607,3505.6467787729607,31.291815057343484,31.291815057343484,31.291815057343484,31.291815057343484,31.291815057343484,31.291815057343484,0.0,0.0,0.0,3536.9385938303044
2025-07-23,3505.528944214195,3354.478452573206,3743.1711445326428,3505.528944214195,3505.528944214195,42.91285219143627,42.91285219143627,42.91285219143627,42.91285219143627,42.91285219143627,42.91285219143627,0.0,0.0,0.0,3548.441796405631
2025-07-24,3505.4111096554284,3351.9433922436574,3725.6773519484354,3505.4111096554284,3505.4111096554284,38.95211823361244,38.95211823361244,38.95211823361244,38.95211823361244,38.95211823361244,38.95211823361244,0.0,0.0,0.0,3544.363227889041
2025-07-25,3505.2932750966625,3343.6166872420627,3716.8213656235557,3505.2932750966625,3505.2932750966625,30.476032828749496,30.476032828749496,30.476032828749496,30.476032828749496,30.476032828749496,30.476032828749496,0.0,0.0,0.0,3535.769307925412
2025-07-28,3504.9397708801175,3341.8949108244155,3721.3742169584,3504.9397708801175,3504.9397708801175,25.212489401984204,25.212489401984204,25.212489401984204,25.212489401984204,25.212489401984204,25.212489401984204,0.0,0.0,0.0,3530.152260282102
